connectome_size,num_connections,time_gnm
320,200,0.6874760999999125
310,200,0.697345999999925
300,200,0.7122072000001936
290,200,0.6974918999999318
280,200,0.7133796999999049
270,200,0.6831007000000682
260,200,0.719008199999962
250,200,0.6869378000001234
240,200,0.7085394000000633
230,200,0.6867283999999927
220,200,0.6997358999999506
210,200,0.7143837999999505
200,200,0.6510324000000764
190,200,0.7153436999999485
180,200,0.6637637999999697
170,200,0.6368772000000718
160,200,0.6531215999998494
150,200,0.7030392000001484
140,200,0.6819427999998879
130,200,0.6414059999999608
120,200,0.684229200000118
110,200,0.7108236999999917
100,200,0.6454278000001068
790,150,0.7686032000001433
780,150,0.5836480000000392
770,150,0.5495617999999922
760,150,0.5480824999999641
750,150,0.4734339000001455
740,150,0.4928718999999546
730,150,0.5025994000000082
720,150,0.5487828999998783
710,150,0.5397706999999627
700,150,0.5655749000000014
690,150,0.525954400000046
680,150,0.5420392000000902
670,150,0.5810917000001155
660,150,0.48164150000002337
650,150,0.5566450999999688
640,150,0.547630899999831
630,150,0.5754775999998856
620,150,0.5307911999998396
610,150,0.5434339000000818
600,150,0.5257630000000972
590,150,0.5217440999999781
580,150,0.482402699999966
570,150,0.4750540000000001
560,150,0.4707499999999527
550,150,0.48174089999997705
540,150,0.5462345000000823
530,150,0.5481002999999873
520,150,0.5363580000000638
510,150,0.5020672999999078
500,150,0.4635118000001057
490,150,0.4621917999998004
480,150,0.5729074000000764
470,150,0.5616407000002255
460,150,0.5722564000002421
450,150,0.5285486999996465
440,150,0.6104531000000861
430,150,0.5126515000001746
420,150,0.5228622999998151
410,150,0.5159585999999763
400,150,0.5027021000000786
390,150,0.4882788999998411
380,150,0.6586648000002242
370,150,0.503979900000104
360,150,0.5211217999999462
350,150,0.4912137999999686
340,150,0.49594939999997223
330,150,0.47564520000014454
320,150,0.4929378000001634
310,150,0.5272589999999582
300,150,0.5119099000003189
290,150,0.505019700000048
280,150,0.48079329999973197
270,150,0.5329905000003237
260,150,0.5546223000001191
250,150,0.5189879999998084
240,150,0.4671087000001535
230,150,0.5669864999999845
220,150,0.5478862999998455
210,150,0.5856800999999905
200,150,0.5893585999997413
190,150,0.5615920000000187
180,150,0.5676566000001912
170,150,0.4926138999999239
160,150,0.5176640999998199
150,150,0.5095080999999482
140,150,0.5512092999997549
130,150,0.5820861000001969
120,150,0.5479298000000199
110,150,0.5074956999997084
100,150,0.512634799999887
790,100,0.6531639999998333
780,100,0.3793276999999762
770,100,0.37960720000000947
760,100,0.34802129999980025
750,100,0.34514990000025136
740,100,0.34413790000007793
730,100,0.35116789999983666
720,100,0.3423744000001534
710,100,0.3293957999999293
700,100,0.3631654000000708
690,100,0.3088562000002639
680,100,0.30717369999956645
670,100,0.32388540000010835
660,100,0.3272546000002876
650,100,0.3506157000001622
640,100,0.3274980000001051
630,100,0.3363106000001608
620,100,0.3802697999999509
610,100,0.321139900000162
600,100,0.33984159999999974
590,100,0.34703300000001036
580,100,0.35266460000002553
570,100,0.3794250999999349
560,100,0.3407169000001886
550,100,0.38166339999997945
540,100,0.3595364000002519
530,100,0.385320800000045
520,100,0.3970603999996456
510,100,0.3602912000001197
500,100,0.36351479999984804
490,100,0.3522118999999293
480,100,0.3892034999998941
470,100,0.3449354999997922
460,100,0.3725954000001366
450,100,0.37336569999979474
440,100,0.34387470000001485
430,100,0.3580026999998154
420,100,0.36347070000010717
410,100,0.38378919999968275
400,100,0.3717052000001786
390,100,0.37388689999988856
380,100,0.3539725999999064
370,100,0.388228700000127
360,100,0.39518639999960214
350,100,0.37913669999988997
340,100,0.3550439999999071
330,100,0.3817583000000013
320,100,0.3699679000001197
310,100,0.34372830000029353
300,100,0.37518210000007457
290,100,0.36215219999985493
280,100,0.3445326999999452
270,100,0.35235469999997804
260,100,0.36408969999956753
250,100,0.3703003999999055
240,100,0.34975840000015523
230,100,0.4042945999999574
220,100,0.3839861999999812
210,100,0.35272570000006453
200,100,0.3832513000002109
190,100,0.36267529999986436
180,100,0.3559829000000718
170,100,0.35674589999962336
160,100,0.3652727999997296
150,100,0.3687721999999667
140,100,0.3465243999999075
130,100,0.36083099999996193
120,100,0.34845690000020113
110,100,0.33152430000018285
100,100,0.3336194999997133
790,50,0.3735584999999446
780,50,0.20032209999999395
770,50,0.18735650000007809
760,50,0.20046309999997902
750,50,0.21899549999989176
740,50,0.21228209999981118
730,50,0.18755200000032346
720,50,0.21159399999987727
710,50,0.20649219999995694
700,50,0.19554359999983717
690,50,0.2045244000000821
680,50,0.19759290000001783
670,50,0.22620580000011614
660,50,0.18962270000019998
650,50,0.19266400000014983
640,50,0.21643390000008367
630,50,0.19456420000005892
620,50,0.1939319000002797
610,50,0.19465779999973165
600,50,0.2028030999999828
590,50,0.20038650000014968
580,50,0.20725910000010117
570,50,0.19278929999973116
560,50,0.205289300000004
550,50,0.1906619999999748
540,50,0.21165719999999055
530,50,0.20675299999993513
520,50,0.19860150000022259
510,50,0.19205590000001393
500,50,0.21255350000001272
490,50,0.19751529999984996
480,50,0.20503039999994144
470,50,0.18662220000032903
460,50,0.20336829999996553
450,50,0.20838729999968564
440,50,0.20198019999997996
430,50,0.20944340000005468
420,50,0.21229859999994005
410,50,0.2296486999998706
400,50,0.21736879999980374
390,50,0.2275408000000425
380,50,0.20952519999991637
370,50,0.22240159999955722
360,50,0.2068976999998995
350,50,0.22575849999975617
340,50,0.2073182999997698
330,50,0.1943237999998928
320,50,0.22080879999975878
310,50,0.20061949999990247
300,50,0.1995636999999988
290,50,0.20286220000025423
280,50,0.23872879999998986
270,50,0.19122920000017984
260,50,0.184737000000041
250,50,0.1928742999998576
240,50,0.2060765999999603
230,50,0.20366710000007515
220,50,0.19007710000005318
210,50,0.19620909999957803
200,50,0.1858185000000958
190,50,0.18761799999992945
180,50,0.19032460000016727
170,50,0.19007260000034876
160,50,0.18100030000005063
150,50,0.18776059999981953
140,50,0.19428760000027978
130,50,0.180715599999985
120,50,0.17606620000015027
110,50,0.1949558999999681
100,50,0.17786949999981516
